date,age,cases
2022-08-13,30_34,283
2022-08-13,35_39,297
2022-08-13,40_44,253
2022-08-13,45_49,281
2022-08-13,50_54,361
2022-08-13,55_59,336
2022-08-13,60_64,326
2022-08-13,65_69,251
2022-08-13,70_74,260
2022-08-13,75_79,227
2022-08-13,80_84,164
2022-08-13,85_89,132
2022-08-13,90+,99
2022-08-14,00_04,71
2022-08-14,05_09,35
2022-08-14,10_14,57
2022-08-14,15_19,108
2022-08-14,20_24,270
2022-08-14,25_29,270
2022-08-14,30_34,338
2022-08-14,35_39,375
2022-08-14,40_44,353
2022-08-14,45_49,364
2022-08-14,50_54,479
2022-08-14,55_59,440
2022-08-14,60_64,382
2022-08-14,65_69,273
2022-08-14,70_74,303
2022-08-14,75_79,213
2022-08-14,80_84,144
2022-08-14,85_89,131
2022-08-14,90+,105
2022-08-15,00_04,70
2022-08-15,05_09,26
2022-08-15,10_14,41
2022-08-15,15_19,170
2022-08-15,20_24,246
2022-08-15,25_29,389
2022-08-15,30_34,377
2022-08-15,35_39,382
2022-08-15,40_44,412
2022-08-15,45_49,443
2022-08-15,50_54,508
2022-08-15,55_59,520
2022-08-15,60_64,456
2022-08-15,65_69,339
2022-08-15,70_74,305
2022-08-15,75_79,273
2022-08-15,80_84,230
2022-08-15,85_89,194
2022-08-15,90+,141
2022-08-16,00_04,66
2022-08-16,05_09,35
2022-08-16,10_14,57
2022-08-16,15_19,113
2022-08-16,20_24,246
2022-08-16,25_29,333
2022-08-16,30_34,326
2022-08-16,35_39,341
2022-08-16,40_44,312
2022-08-16,45_49,388
2022-08-16,50_54,435
2022-08-16,55_59,436
2022-08-16,60_64,383
2022-08-16,65_69,293
2022-08-16,70_74,267
2022-08-16,75_79,242
2022-08-16,80_84,199
2022-08-16,85_89,157
2022-08-16,90+,144
2022-08-17,00_04,69
2022-08-17,05_09,29
2022-08-17,10_14,29
2022-08-17,15_19,121
2022-08-17,20_24,243
2022-08-17,25_29,296
2022-08-17,30_34,334
2022-08-17,35_39,322
2022-08-17,40_44,302
2022-08-17,45_49,326
2022-08-17,50_54,373
2022-08-17,55_59,388
2022-08-17,60_64,342
2022-08-17,65_69,255
2022-08-17,70_74,267
2022-08-17,75_79,198
2022-08-17,80_84,155
2022-08-17,85_89,161
2022-08-17,90+,137
2022-08-18,00_04,43
2022-08-18,05_09,25
2022-08-18,10_14,39
2022-08-18,15_19,106
2022-08-18,20_24,219
2022-08-18,25_29,225
2022-08-18,30_34,303
2022-08-18,35_39,240
2022-08-18,40_44,256
2022-08-18,45_49,287
2022-08-18,50_54,346
2022-08-18,55_59,368
2022-08-18,60_64,322
2022-08-18,65_69,312
2022-08-18,70_74,227
2022-08-18,75_79,200
2022-08-18,80_84,146
2022-08-18,85_89,132
2022-08-18,90+,114
2022-08-19,00_04,48
2022-08-19,05_09,31
2022-08-19,10_14,38
2022-08-19,15_19,84
2022-08-19,20_24,158
2022-08-19,25_29,234
2022-08-19,30_34,246
2022-08-19,35_39,226
2022-08-19,40_44,222
2022-08-19,45_49,237
2022-08-19,50_54,276
2022-08-19,55_59,308
2022-08-19,60_64,249
2022-08-19,65_69,233
2022-08-19,70_74,236
2022-08-19,75_79,206
2022-08-19,80_84,140
2022-08-19,85_89,117
2022-08-19,90+,126
2022-08-20,00_04,62
2022-08-20,05_09,30
2022-08-20,10_14,40
2022-08-20,15_19,101
2022-08-20,20_24,127
2022-08-20,25_29,169
2022-08-20,30_34,205
2022-08-20,35_39,231
2022-08-20,40_44,219
2022-08-20,45_49,229
2022-08-20,50_54,268
2022-08-20,55_59,252
2022-08-20,60_64,253
2022-08-20,65_69,218
2022-08-20,70_74,183
2022-08-20,75_79,155
2022-08-20,80_84,98
2022-08-20,85_89,88
2022-08-20,90+,77
2022-08-21,00_04,37
2022-08-21,05_09,27
2022-08-21,10_14,59
2022-08-21,15_19,99
2022-08-21,20_24,178
2022-08-21,25_29,231
2022-08-21,30_34,286
2022-08-21,35_39,240
2022-08-21,40_44,243
2022-08-21,45_49,250
2022-08-21,50_54,311
2022-08-21,55_59,318
2022-08-21,60_64,301
2022-08-21,65_69,245
2022-08-21,70_74,197
2022-08-21,75_79,153
2022-08-21,80_84,142
2022-08-21,85_89,89
2022-08-21,90+,85
2022-08-22,00_04,49
2022-08-22,05_09,39
2022-08-22,10_14,54
2022-08-22,15_19,119
2022-08-22,20_24,237
2022-08-22,25_29,304
2022-08-22,30_34,353
2022-08-22,35_39,337
2022-08-22,40_44,324
2022-08-22,45_49,322
2022-08-22,50_54,381
2022-08-22,55_59,372
2022-08-22,60_64,343
2022-08-22,65_69,283
2022-08-22,70_74,292
2022-08-22,75_79,247
2022-08-22,80_84,161
2022-08-22,85_89,162
2022-08-22,90+,120
2022-08-23,00_04,47
2022-08-23,05_09,19
2022-08-23,10_14,55
2022-08-23,15_19,101
2022-08-23,20_24,209
2022-08-23,25_29,270
2022-08-23,30_34,275
2022-08-23,35_39,293
2022-08-23,40_44,312
2022-08-23,45_49,285
2022-08-23,50_54,351
2022-08-23,55_59,354
2022-08-23,60_64,299
2022-08-23,65_69,248
2022-08-23,70_74,260
2022-08-23,75_79,212
2022-08-23,80_84,168
2022-08-23,85_89,123
2022-08-23,90+,132
2022-08-24,00_04,62
2022-08-24,05_09,30
2022-08-24,10_14,50
2022-08-24,15_19,107
2022-08-24,20_24,203
2022-08-24,25_29,242
2022-08-24,30_34,264
2022-08-24,35_39,257
2022-08-24,40_44,290
2022-08-24,45_49,241
2022-08-24,50_54,314
2022-08-24,55_59,355
2022-08-24,60_64,323
2022-08-24,65_69,257
2022-08-24,70_74,235
2022-08-24,75_79,217
2022-08-24,80_84,157
2022-08-24,85_89,124
2022-08-24,90+,109
2022-08-25,00_04,39
2022-08-25,05_09,21
2022-08-25,10_14,42
2022-08-25,15_19,98
2022-08-25,20_24,167
2022-08-25,25_29,179
2022-08-25,30_34,211
2022-08-25,35_39,212
2022-08-25,40_44,220
2022-08-25,45_49,249
2022-08-25,50_54,281
2022-08-25,55_59,286
2022-08-25,60_64,243
2022-08-25,65_69,224
2022-08-25,70_74,203
2022-08-25,75_79,178
2022-08-25,80_84,128
2022-08-25,85_89,113
2022-08-25,90+,88
2022-08-26,00_04,48
2022-08-26,05_09,26
2022-08-26,10_14,42
2022-08-26,15_19,77
2022-08-26,20_24,148
2022-08-26,25_29,137
2022-08-26,30_34,199
2022-08-26,35_39,196
2022-08-26,40_44,192
2022-08-26,45_49,230
2022-08-26,50_54,230
2022-08-26,55_59,250
2022-08-26,60_64,236
2022-08-26,65_69,208
2022-08-26,70_74,213
2022-08-26,75_79,180
2022-08-26,80_84,131
2022-08-26,85_89,96
2022-08-26,90+,94
2022-08-27,00_04,31
2022-08-27,05_09,32
2022-08-27,10_14,51
2022-08-27,15_19,70
2022-08-27,20_24,114
2022-08-27,25_29,131
2022-08-27,30_34,165
2022-08-27,35_39,159
2022-08-27,40_44,194
2022-08-27,45_49,204
2022-08-27,50_54,244
2022-08-27,55_59,211
2022-08-27,60_64,220
2022-08-27,65_69,199
2022-08-27,70_74,178
2022-08-27,75_79,117
2022-08-27,80_84,98
2022-08-27,85_89,93
2022-08-27,90+,56
2022-08-28,00_04,38
2022-08-28,05_09,22
2022-08-28,10_14,32
2022-08-28,15_19,76
2022-08-28,20_24,152
2022-08-28,25_29,158
2022-08-28,30_34,192
2022-08-28,35_39,199
2022-08-28,40_44,207
2022-08-28,45_49,202
2022-08-28,50_54,264
2022-08-28,55_59,237
2022-08-28,60_64,237
2022-08-28,65_69,208
2022-08-28,70_74,182
2022-08-28,75_79,167
2022-08-28,80_84,110
2022-08-28,85_89,98
2022-08-28,90+,61
2022-08-29,00_04,35
2022-08-29,05_09,23
2022-08-29,10_14,56
2022-08-29,15_19,112
2022-08-29,20_24,224
2022-08-29,25_29,229
2022-08-29,30_34,282
2022-08-29,35_39,280
2022-08-29,40_44,306
2022-08-29,45_49,317
2022-08-29,50_54,351
2022-08-29,55_59,375
2022-08-29,60_64,309
2022-08-29,65_69,248
2022-08-29,70_74,219
2022-08-29,75_79,183
2022-08-29,80_84,149
2022-08-29,85_89,106
2022-08-29,90+,81
2022-08-30,00_04,63
2022-08-30,05_09,32
2022-08-30,10_14,47
2022-08-30,15_19,130
2022-08-30,20_24,203
2022-08-30,25_29,299
2022-08-30,30_34,367
2022-08-30,35_39,327
2022-08-30,40_44,333
2022-08-30,45_49,351
2022-08-30,50_54,393
2022-08-30,55_59,359
2022-08-30,60_64,325
2022-08-30,65_69,265
2022-08-30,70_74,250
2022-08-30,75_79,238
2022-08-30,80_84,162
2022-08-30,85_89,150
2022-08-30,90+,132
2022-08-31,00_04,41
2022-08-31,05_09,26
2022-08-31,10_14,45
2022-08-31,15_19,86
2022-08-31,20_24,207
2022-08-31,25_29,251
2022-08-31,30_34,267
2022-08-31,35_39,288
2022-08-31,40_44,296
2022-08-31,45_49,299
2022-08-31,50_54,339
2022-08-31,55_59,339
2022-08-31,60_64,315
2022-08-31,65_69,233
2022-08-31,70_74,234
2022-08-31,75_79,228
2022-08-31,80_84,164
2022-08-31,85_89,127
2022-08-31,90+,111
2022-09-01,00_04,45
2022-09-01,05_09,27
2022-09-01,10_14,49
2022-09-01,15_19,130
2022-09-01,20_24,177
2022-09-01,25_29,221
2022-09-01,30_34,242
2022-09-01,35_39,269
2022-09-01,40_44,278
2022-09-01,45_49,296
2022-09-01,50_54,337
2022-09-01,55_59,342
2022-09-01,60_64,274
2022-09-01,65_69,233
2022-09-01,70_74,228
2022-09-01,75_79,209
2022-09-01,80_84,151
2022-09-01,85_89,105
2022-09-01,90+,90
2022-09-02,00_04,36
2022-09-02,05_09,42
2022-09-02,10_14,38
2022-09-02,15_19,78
2022-09-02,20_24,165
2022-09-02,25_29,201
2022-09-02,30_34,194
2022-09-02,35_39,211
2022-09-02,40_44,246
2022-09-02,45_49,231
2022-09-02,50_54,262
2022-09-02,55_59,280
2022-09-02,60_64,245
2022-09-02,65_69,237
2022-09-02,70_74,211
2022-09-02,75_79,172
2022-09-02,80_84,137
2022-09-02,85_89,119
2022-09-02,90+,81
2022-09-03,00_04,46
2022-09-03,05_09,46
2022-09-03,10_14,56
2022-09-03,15_19,94
2022-09-03,20_24,126
2022-09-03,25_29,161
2022-09-03,30_34,163
2022-09-03,35_39,216
2022-09-03,40_44,228
2022-09-03,45_49,230
2022-09-03,50_54,253
2022-09-03,55_59,310
2022-09-03,60_64,249
2022-09-03,65_69,205
2022-09-03,70_74,179
2022-09-03,75_79,129
2022-09-03,80_84,108
2022-09-03,85_89,79
2022-09-03,90+,58
2022-09-04,00_04,43
2022-09-04,05_09,46
2022-09-04,10_14,75
2022-09-04,15_19,110
2022-09-04,20_24,183
2022-09-04,25_29,223
2022-09-04,30_34,264
2022-09-04,35_39,287
2022-09-04,40_44,322
2022-09-04,45_49,336
2022-09-04,50_54,354
2022-09-04,55_59,316
2022-09-04,60_64,270
2022-09-04,65_69,225
2022-09-04,70_74,210
2022-09-04,75_79,164
2022-09-04,80_84,115
2022-09-04,85_89,102
2022-09-04,90+,79
2022-09-05,00_04,42
2022-09-05,05_09,54
2022-09-05,10_14,74
2022-09-05,15_19,111
2022-09-05,20_24,204
2022-09-05,25_29,250
2022-09-05,30_34,306
2022-09-05,35_39,322
2022-09-05,40_44,320
2022-09-05,45_49,352
2022-09-05,50_54,372
2022-09-05,55_59,370
2022-09-05,60_64,321
2022-09-05,65_69,283
2022-09-05,70_74,280
2022-09-05,75_79,231
2022-09-05,80_84,178
2022-09-05,85_89,137
2022-09-05,90+,108
2022-09-06,00_04,43
2022-09-06,05_09,51
2022-09-06,10_14,81
2022-09-06,15_19,90
2022-09-06,20_24,185
2022-09-06,25_29,239
2022-09-06,30_34,274
2022-09-06,35_39,292
2022-09-06,40_44,290
2022-09-06,45_49,302
2022-09-06,50_54,368
2022-09-06,55_59,298
2022-09-06,60_64,300
2022-09-06,65_69,239
2022-09-06,70_74,236
2022-09-06,75_79,204
2022-09-06,80_84,156
2022-09-06,85_89,130
2022-09-06,90+,104
2022-09-07,00_04,53
2022-09-07,05_09,41
2022-09-07,10_14,60
2022-09-07,15_19,99
2022-09-07,20_24,164
2022-09-07,25_29,187
2022-09-07,30_34,268
2022-09-07,35_39,272
2022-09-07,40_44,289
2022-09-07,45_49,307
2022-09-07,50_54,312
2022-09-07,55_59,315
2022-09-07,60_64,306
2022-09-07,65_69,240
2022-09-07,70_74,227
2022-09-07,75_79,211
2022-09-07,80_84,140
2022-09-07,85_89,132
2022-09-07,90+,79
2022-09-08,00_04,46
2022-09-08,05_09,48
2022-09-08,10_14,65
2022-09-08,15_19,85
2022-09-08,20_24,134
2022-09-08,25_29,176
2022-09-08,30_34,207
2022-09-08,35_39,224
2022-09-08,40_44,245
2022-09-08,45_49,241
2022-09-08,50_54,288
2022-09-08,55_59,257
2022-09-08,60_64,246
2022-09-08,65_69,220
2022-09-08,70_74,208
2022-09-08,75_79,163
2022-09-08,80_84,131
2022-09-08,85_89,127
2022-09-08,90+,100
2022-09-09,00_04,39
2022-09-09,05_09,44
2022-09-09,10_14,57
2022-09-09,15_19,86
2022-09-09,20_24,135
2022-09-09,25_29,164
2022-09-09,30_34,179
2022-09-09,35_39,208
2022-09-09,40_44,219
2022-09-09,45_49,248
2022-09-09,50_54,256
2022-09-09,55_59,235
2022-09-09,60_64,223
2022-09-09,65_69,207
2022-09-09,70_74,184
2022-09-09,75_79,174
2022-09-09,80_84,139
2022-09-09,85_89,125
2022-09-09,90+,113
2022-09-10,00_04,54
2022-09-10,05_09,44
2022-09-10,10_14,74
2022-09-10,15_19,74
2022-09-10,20_24,112
2022-09-10,25_29,156
2022-09-10,30_34,204
2022-09-10,35_39,188
2022-09-10,40_44,190
2022-09-10,45_49,192
2022-09-10,50_54,267
2022-09-10,55_59,251
2022-09-10,60_64,222
2022-09-10,65_69,189
2022-09-10,70_74,174
2022-09-10,75_79,158
2022-09-10,80_84,96
2022-09-10,85_89,96
2022-09-10,90+,73
2022-09-11,00_04,48
2022-09-11,05_09,92
2022-09-11,10_14,137
2022-09-11,15_19,145
2022-09-11,20_24,149
2022-09-11,25_29,221
2022-09-11,30_34,272
2022-09-11,35_39,300
2022-09-11,40_44,235
2022-09-11,45_49,285
2022-09-11,50_54,391
2022-09-11,55_59,350
2022-09-11,60_64,302
2022-09-11,65_69,229
2022-09-11,70_74,213
2022-09-11,75_79,208
2022-09-11,80_84,119
2022-09-11,85_89,96
2022-09-11,90+,68
2022-09-12,00_04,58
2022-09-12,05_09,76
2022-09-12,10_14,158
2022-09-12,15_19,122
2022-09-12,20_24,192
2022-09-12,25_29,268
2022-09-12,30_34,320
2022-09-12,35_39,322
2022-09-12,40_44,350
2022-09-12,45_49,328
2022-09-12,50_54,407
2022-09-12,55_59,410
2022-09-12,60_64,379
2022-09-12,65_69,303
2022-09-12,70_74,306
2022-09-12,75_79,265
2022-09-12,80_84,194
2022-09-12,85_89,127
2022-09-12,90+,118
2022-09-13,00_04,43
2022-09-13,05_09,81
2022-09-13,10_14,138
2022-09-13,15_19,111
2022-09-13,20_24,176
2022-09-13,25_29,249
2022-09-13,30_34,309
2022-09-13,35_39,345
2022-09-13,40_44,374
2022-09-13,45_49,321
2022-09-13,50_54,371
2022-09-13,55_59,372
2022-09-13,60_64,344
2022-09-13,65_69,296
2022-09-13,70_74,334
2022-09-13,75_79,245
2022-09-13,80_84,167
2022-09-13,85_89,148
2022-09-13,90+,117
2022-09-14,00_04,72
2022-09-14,05_09,66
2022-09-14,10_14,139
2022-09-14,15_19,106
2022-09-14,20_24,202
2022-09-14,25_29,234
2022-09-14,30_34,285
2022-09-14,35_39,333
2022-09-14,40_44,349
2022-09-14,45_49,327
2022-09-14,50_54,378
2022-09-14,55_59,335
2022-09-14,60_64,360
2022-09-14,65_69,273
2022-09-14,70_74,286
2022-09-14,75_79,238
2022-09-14,80_84,168
2022-09-14,85_89,133
2022-09-14,90+,111
2022-09-15,00_04,64
2022-09-15,05_09,75
2022-09-15,10_14,114
2022-09-15,15_19,120
2022-09-15,20_24,181
2022-09-15,25_29,219
2022-09-15,30_34,252
2022-09-15,35_39,298
2022-09-15,40_44,299
2022-09-15,45_49,293
2022-09-15,50_54,353
2022-09-15,55_59,343
2022-09-15,60_64,337
2022-09-15,65_69,295
2022-09-15,70_74,289
2022-09-15,75_79,235
2022-09-15,80_84,149
2022-09-15,85_89,132
2022-09-15,90+,96
2022-09-16,00_04,49
2022-09-16,05_09,52
2022-09-16,10_14,116
2022-09-16,15_19,99
2022-09-16,20_24,125
2022-09-16,25_29,162
2022-09-16,30_34,209
2022-09-16,35_39,225
2022-09-16,40_44,299
2022-09-16,45_49,255
2022-09-16,50_54,318
2022-09-16,55_59,309
2022-09-16,60_64,313
2022-09-16,65_69,263
2022-09-16,70_74,255
2022-09-16,75_79,251
2022-09-16,80_84,147
2022-09-16,85_89,124
2022-09-16,90+,94
2022-09-17,00_04,64
2022-09-17,05_09,49
2022-09-17,10_14,87
2022-09-17,15_19,93
2022-09-17,20_24,117
2022-09-17,25_29,160
2022-09-17,30_34,184
2022-09-17,35_39,205
2022-09-17,40_44,232
2022-09-17,45_49,215
2022-09-17,50_54,249
2022-09-17,55_59,319
2022-09-17,60_64,246
2022-09-17,65_69,220
2022-09-17,70_74,210
2022-09-17,75_79,210
2022-09-17,80_84,122
2022-09-17,85_89,79
2022-09-17,90+,70
2022-09-18,00_04,50
2022-09-18,05_09,61
2022-09-18,10_14,102
2022-09-18,15_19,101
2022-09-18,20_24,121
2022-09-18,25_29,184
2022-09-18,30_34,269
2022-09-18,35_39,284
2022-09-18,40_44,294
2022-09-18,45_49,323
2022-09-18,50_54,339
2022-09-18,55_59,358
2022-09-18,60_64,344
2022-09-18,65_69,249
2022-09-18,70_74,256
2022-09-18,75_79,226
2022-09-18,80_84,129
2022-09-18,85_89,113
2022-09-18,90+,83
2022-09-19,00_04,67
2022-09-19,05_09,89
2022-09-19,10_14,232
2022-09-19,15_19,167
2022-09-19,20_24,200
2022-09-19,25_29,297
2022-09-19,30_34,383
2022-09-19,35_39,425
2022-09-19,40_44,483
2022-09-19,45_49,460
2022-09-19,50_54,503
2022-09-19,55_59,524
2022-09-19,60_64,447
2022-09-19,65_69,344
2022-09-19,70_74,303
2022-09-19,75_79,282
2022-09-19,80_84,159
2022-09-19,85_89,156
2022-09-19,90+,118
2022-09-20,00_04,68
2022-09-20,05_09,71
2022-09-20,10_14,191
2022-09-20,15_19,182
2022-09-20,20_24,254
2022-09-20,25_29,396
2022-09-20,30_34,470
2022-09-20,35_39,495
2022-09-20,40_44,544
2022-09-20,45_49,538
2022-09-20,50_54,629
2022-09-20,55_59,636
2022-09-20,60_64,603
2022-09-20,65_69,506
2022-09-20,70_74,478
2022-09-20,75_79,397
2022-09-20,80_84,249
2022-09-20,85_89,242
2022-09-20,90+,162
2022-09-21,00_04,56
2022-09-21,05_09,77
2022-09-21,10_14,150
2022-09-21,15_19,179
2022-09-21,20_24,212
2022-09-21,25_29,338
2022-09-21,30_34,399
2022-09-21,35_39,487
2022-09-21,40_44,535
2022-09-21,45_49,584
2022-09-21,50_54,588
2022-09-21,55_59,629
2022-09-21,60_64,531
2022-09-21,65_69,467
2022-09-21,70_74,476
2022-09-21,75_79,416
2022-09-21,80_84,279
2022-09-21,85_89,227
2022-09-21,90+,213
2022-09-22,00_04,51
2022-09-22,05_09,68
2022-09-22,10_14,137
2022-09-22,15_19,137
2022-09-22,20_24,208
2022-09-22,25_29,314
2022-09-22,30_34,402
2022-09-22,35_39,402
2022-09-22,40_44,445
2022-09-22,45_49,414
2022-09-22,50_54,552
2022-09-22,55_59,572
2022-09-22,60_64,515
2022-09-22,65_69,483
2022-09-22,70_74,447
2022-09-22,75_79,383
2022-09-22,80_84,247
2022-09-22,85_89,225
2022-09-22,90+,214
2022-09-23,00_04,51
2022-09-23,05_09,51
2022-09-23,10_14,119
2022-09-23,15_19,139
2022-09-23,20_24,173
2022-09-23,25_29,242
2022-09-23,30_34,303
2022-09-23,35_39,356
2022-09-23,40_44,401
2022-09-23,45_49,431
2022-09-23,50_54,481
2022-09-23,55_59,526
2022-09-23,60_64,518
2022-09-23,65_69,462
2022-09-23,70_74,455
2022-09-23,75_79,430
2022-09-23,80_84,273
2022-09-23,85_89,290
2022-09-23,90+,220
2022-09-24,00_04,53
2022-09-24,05_09,46
2022-09-24,10_14,94
2022-09-24,15_19,123
2022-09-24,20_24,169
2022-09-24,25_29,256
2022-09-24,30_34,309
2022-09-24,35_39,318
2022-09-24,40_44,373
2022-09-24,45_49,379
2022-09-24,50_54,479
2022-09-24,55_59,527
2022-09-24,60_64,487
2022-09-24,65_69,390
2022-09-24,70_74,397
2022-09-24,75_79,304
2022-09-24,80_84,215
2022-09-24,85_89,189
2022-09-24,90+,128
2022-09-25,00_04,42
2022-09-25,05_09,68
2022-09-25,10_14,169
2022-09-25,15_19,182
2022-09-25,20_24,255
2022-09-25,25_29,331
2022-09-25,30_34,402
2022-09-25,35_39,447
2022-09-25,40_44,473
2022-09-25,45_49,537
2022-09-25,50_54,609
2022-09-25,55_59,696
2022-09-25,60_64,559
2022-09-25,65_69,468
2022-09-25,70_74,463
2022-09-25,75_79,362
2022-09-25,80_84,237
2022-09-25,85_89,192
2022-09-25,90+,176
2022-09-26,00_04,53
2022-09-26,05_09,60
2022-09-26,10_14,169
2022-09-26,15_19,206
2022-09-26,20_24,285
2022-09-26,25_29,357
2022-09-26,30_34,481
2022-09-26,35_39,506
2022-09-26,40_44,600
2022-09-26,45_49,586
2022-09-26,50_54,714
2022-09-26,55_59,752
2022-09-26,60_64,674
2022-09-26,65_69,531
2022-09-26,70_74,584
2022-09-26,75_79,505
2022-09-26,80_84,331
2022-09-26,85_89,302
2022-09-26,90+,250
2022-09-27,00_04,57
2022-09-27,05_09,44
2022-09-27,10_14,133
2022-09-27,15_19,157
2022-09-27,20_24,310
2022-09-27,25_29,369
2022-09-27,30_34,457
2022-09-27,35_39,471
2022-09-27,40_44,534
2022-09-27,45_49,529
2022-09-27,50_54,699
2022-09-27,55_59,749
2022-09-27,60_64,655
2022-09-27,65_69,512
2022-09-27,70_74,532
2022-09-27,75_79,444
2022-09-27,80_84,373
2022-09-27,85_89,303
2022-09-27,90+,249
2022-09-28,00_04,54
2022-09-28,05_09,36
2022-09-28,10_14,104
2022-09-28,15_19,186
2022-09-28,20_24,294
2022-09-28,25_29,366
2022-09-28,30_34,414
2022-09-28,35_39,474
2022-09-28,40_44,537
2022-09-28,45_49,574
2022-09-28,50_54,692
2022-09-28,55_59,696
2022-09-28,60_64,681
2022-09-28,65_69,579
2022-09-28,70_74,563
2022-09-28,75_79,487
2022-09-28,80_84,367
2022-09-28,85_89,322
2022-09-28,90+,280
2022-09-29,00_04,53
2022-09-29,05_09,40
2022-09-29,10_14,86
2022-09-29,15_19,167
2022-09-29,20_24,249
2022-09-29,25_29,357
2022-09-29,30_34,373
2022-09-29,35_39,449
2022-09-29,40_44,443
2022-09-29,45_49,492
2022-09-29,50_54,669
2022-09-29,55_59,673
2022-09-29,60_64,653
2022-09-29,65_69,575
2022-09-29,70_74,538
2022-09-29,75_79,512
2022-09-29,80_84,342
2022-09-29,85_89,316
2022-09-29,90+,258
2022-09-30,00_04,57
2022-09-30,05_09,39
2022-09-30,10_14,71
2022-09-30,15_19,144
2022-09-30,20_24,231
2022-09-30,25_29,290
2022-09-30,30_34,384
2022-09-30,35_39,369
2022-09-30,40_44,446
2022-09-30,45_49,539
2022-09-30,50_54,614
2022-09-30,55_59,642
2022-09-30,60_64,621
2022-09-30,65_69,575
2022-09-30,70_74,527
2022-09-30,75_79,481
2022-09-30,80_84,388
2022-09-30,85_89,311
2022-09-30,90+,277
2022-10-01,00_04,59
2022-10-01,05_09,30
2022-10-01,10_14,75
2022-10-01,15_19,157
2022-10-01,20_24,201
2022-10-01,25_29,307
2022-10-01,30_34,371
2022-10-01,35_39,430
2022-10-01,40_44,403
2022-10-01,45_49,507
2022-10-01,50_54,617
2022-10-01,55_59,662
2022-10-01,60_64,647
2022-10-01,65_69,508
2022-10-01,70_74,489
2022-10-01,75_79,400
2022-10-01,80_84,283
2022-10-01,85_89,212
2022-10-01,90+,154
2022-10-02,00_04,78
2022-10-02,05_09,52
2022-10-02,10_14,136
2022-10-02,15_19,215
2022-10-02,20_24,326
2022-10-02,25_29,410
2022-10-02,30_34,519
2022-10-02,35_39,518
2022-10-02,40_44,625
2022-10-02,45_49,685
2022-10-02,50_54,846
2022-10-02,55_59,904
2022-10-02,60_64,786
2022-10-02,65_69,624
2022-10-02,70_74,536
2022-10-02,75_79,496
2022-10-02,80_84,290
2022-10-02,85_89,269
2022-10-02,90+,202
2022-10-03,00_04,64
2022-10-03,05_09,84
2022-10-03,10_14,163
2022-10-03,15_19,234
2022-10-03,20_24,399
2022-10-03,25_29,517
2022-10-03,30_34,610
2022-10-03,35_39,674
2022-10-03,40_44,737
2022-10-03,45_49,833
2022-10-03,50_54,995
2022-10-03,55_59,1065
2022-10-03,60_64,952
2022-10-03,65_69,727
2022-10-03,70_74,752
2022-10-03,75_79,618
2022-10-03,80_84,511
2022-10-03,85_89,416
2022-10-03,90+,398
2022-10-04,00_04,72
2022-10-04,05_09,57
2022-10-04,10_14,135
2022-10-04,15_19,227
2022-10-04,20_24,388
2022-10-04,25_29,495
2022-10-04,30_34,655
2022-10-04,35_39,660
2022-10-04,40_44,663
2022-10-04,45_49,750
2022-10-04,50_54,892
2022-10-04,55_59,985
2022-10-04,60_64,936
2022-10-04,65_69,657
2022-10-04,70_74,666
2022-10-04,75_79,612
2022-10-04,80_84,477
2022-10-04,85_89,432
2022-10-04,90+,377
2022-10-05,00_04,63
2022-10-05,05_09,48
2022-10-05,10_14,126
2022-10-05,15_19,193
2022-10-05,20_24,328
2022-10-05,25_29,450
2022-10-05,30_34,598
2022-10-05,35_39,588
2022-10-05,40_44,601
2022-10-05,45_49,751
2022-10-05,50_54,958
2022-10-05,55_59,902
2022-10-05,60_64,853
2022-10-05,65_69,693
2022-10-05,70_74,620
2022-10-05,75_79,597
2022-10-05,80_84,415
2022-10-05,85_89,349
2022-10-05,90+,293
2022-10-06,00_04,64
2022-10-06,05_09,41
2022-10-06,10_14,87
2022-10-06,15_19,184
2022-10-06,20_24,303
2022-10-06,25_29,405
2022-10-06,30_34,488
2022-10-06,35_39,484
2022-10-06,40_44,569
2022-10-06,45_49,646
2022-10-06,50_54,818
2022-10-06,55_59,915
2022-10-06,60_64,825
2022-10-06,65_69,668
2022-10-06,70_74,628
2022-10-06,75_79,585
2022-10-06,80_84,368
2022-10-06,85_89,316
2022-10-06,90+,318
2022-10-07,00_04,64
2022-10-07,05_09,35
2022-10-07,10_14,77
2022-10-07,15_19,158
2022-10-07,20_24,259
2022-10-07,25_29,344
2022-10-07,30_34,449
2022-10-07,35_39,471
2022-10-07,40_44,554
2022-10-07,45_49,580
2022-10-07,50_54,783
2022-10-07,55_59,799
2022-10-07,60_64,763
2022-10-07,65_69,629
2022-10-07,70_74,611
2022-10-07,75_79,571
2022-10-07,80_84,397
2022-10-07,85_89,352
2022-10-07,90+,344
2022-10-08,00_04,48
2022-10-08,05_09,42
2022-10-08,10_14,76
2022-10-08,15_19,143
2022-10-08,20_24,213
2022-10-08,25_29,274
2022-10-08,30_34,346
2022-10-08,35_39,373
2022-10-08,40_44,421
2022-10-08,45_49,480
2022-10-08,50_54,607
2022-10-08,55_59,674
2022-10-08,60_64,671
2022-10-08,65_69,514
2022-10-08,70_74,516
2022-10-08,75_79,449
2022-10-08,80_84,254
2022-10-08,85_89,218
2022-10-08,90+,181
2022-10-09,00_04,51
2022-10-09,05_09,59
2022-10-09,10_14,132
